word,wlen,firsttime,totaltime,word,sent_id,sent_pos,word_length,surprisal,entropy,entry,probability
better ,7,198.0,386.22222222222223,better,7,7,6,7.793677970544942,0.6311962423096547,5.623510590329287,0.0004123335410236051
do? ,4,26.0,26.0,do,0,0,2,0.17572304251906343,0.2607277385186877,562.2480449059623,0.83885027702746
"Never, ",7,178.77777777777777,266.55555555555554,never,1,1,5,13.760161229431338,0.2607277385186877,4.93305882377735,1.0569097589309631e-06
I ,2,76.11111111111111,76.11111111111111,i,2,2,1,12.802977140208545,0.2607277385186877,7.086916025055241,2.752565587739601e-06
"thought, ",9,174.55555555555554,220.11111111111111,thought,3,3,7,4.440442076357525,0.2607277385186877,5.303104018226801,0.011790724966696343
had ,4,97.11111111111111,155.77777777777777,had,4,4,3,6.468363723079409,0.2607277385186877,7.07636353702793,0.0015517627703205408
his ,4,165.66666666666666,216.0,his,5,5,3,5.65484613564255,0.2607277385186877,5.623510590329287,0.0035005116493489878
indecision ,11,274.44444444444446,598.2222222222222,indecision,6,6,10,14.714398274882578,0.2607277385186877,7.258295371326099,4.0702213188656737e-07
of ,3,37.888888888888886,37.888888888888886,of,7,7,2,11.351384208654743,0.2607277385186877,11.303735924262222,1.1753209465699098e-05
character ,10,202.22222222222223,424.1111111111111,character,8,8,9,9.020733719889039,0.2607277385186877,6.480488728684162,0.00012087740353887346
been ,5,176.11111111111111,192.77777777777777,been,9,9,4,12.056562846802501,0.2607277385186877,8.193049145688105,5.806324248371326e-06
more ,5,79.11111111111111,79.11111111111111,more,10,10,4,5.153426761395691,0.2607277385186877,6.825798724193427,0.005779565562061975
apparent. ,10,177.22222222222223,213.55555555555554,apparent,0,0,8,11.347177799297308,0.07212305864496144,562.2480449059623,1.1802752401860113e-05
John ,5,174.22222222222223,187.33333333333334,john,1,1,4,11.576010251375891,0.07212305864496144,10.18267576435879,9.38863867421692e-06
rattled ,8,208.11111111111111,475.22222222222223,rattled,2,2,7,12.157093963592384,0.07212305864496144,8.651432862942432,5.250989811579483e-06
the ,4,112.11111111111111,184.33333333333334,the,3,3,3,11.372154871220115,0.07212305864496144,11.181662865312381,1.1511605342700491e-05
handle ,7,217.44444444444446,521.3333333333334,handle,4,4,6,17.42614110113652,0.07212305864496144,8.130496259565017,2.703479488558222e-08
of ,3,49.0,49.0,of,5,5,2,11.662677095397115,0.07212305864496144,9.640410975974248,8.609217766473738e-06
Mrs. ,5,239.44444444444446,320.0,mrs,6,6,3,10.118413545455084,0.07212305864496144,6.480488728684162,4.033005660819214e-05
door ,5,195.44444444444446,305.44444444444446,door,7,7,4,11.548819221363821,0.07212305864496144,10.453016108530894,9.647427857912683e-06
"violently, ",11,210.44444444444446,412.6666666666667,violently,8,8,9,11.857610820182135,0.07212305864496144,8.72397356601391,7.084432263719003e-06
but ,4,46.666666666666664,46.666666666666664,but,9,9,3,11.376257730592295,0.07212305864496144,11.18479839719584,1.146447160250384e-05
with ,5,218.55555555555554,347.22222222222223,with,10,10,4,4.881152621150941,0.07212305864496144,5.682164346091351,0.007588262593038545
no ,3,110.77777777777777,132.66666666666666,no,11,11,2,4.995492197969715,0.07212305864496144,5.960829467598924,0.006768388891711629
effect. ,8,156.0,184.33333333333334,effect,0,0,6,3.271506297434024,0.7174419201898866,562.2480449059623,0.03794922118695223
It ,3,91.77777777777777,106.44444444444444,it,1,1,2,5.0079960521817535,0.7174419201898866,8.107318870028749,0.006684284851862999
was ,4,116.66666666666667,116.66666666666667,was,2,2,3,2.3528163883733906,0.7174419201898866,4.973374341283761,0.09510094349723916
obviously ,10,183.77777777777777,375.55555555555554,obviously,3,3,9,8.746050986456202,0.7174419201898866,6.511084889382033,0.00015908832824189256
locked ,7,193.11111111111111,234.55555555555554,locked,4,4,6,11.739585113278434,0.7174419201898866,9.622563556457564,7.971920617892179e-06
or ,3,54.44444444444444,54.44444444444444,or,5,5,2,11.541904348744819,0.7174419201898866,10.243801165157553,9.71436977332212e-06
bolted ,7,266.1111111111111,390.22222222222223,bolted,6,6,6,14.506375278550259,0.7174419201898866,7.329772827711263,5.011425333843258e-07
on ,3,21.77777777777778,21.77777777777778,on,7,7,2,11.363898304141653,0.7174419201898866,11.24344994894951,1.1607045144773015e-05
the ,4,182.33333333333334,273.3333333333333,the,8,8,3,1.503316719867435,0.7174419201898866,5.30381036042305,0.22239132584375357
inside. ,8,167.0,314.3333333333333,inside,0,0,6,3.676815910456631,0.4205187712935389,562.2480449059623,0.025303415042102102
The ,4,229.88888888888889,229.88888888888889,the,1,1,3,1.6402639814586957,0.4205187712935389,7.146919842791561,0.19392884191464244
whole ,6,206.0,360.44444444444446,whole,2,2,5,6.585141028847746,0.4205187712935389,8.130496259565017,0.0013807326307371205
household ,10,270.44444444444446,456.77777777777777,household,3,3,9,12.222425351092907,0.4205187712935389,7.9450908307888755,4.918901370405922e-06
was ,4,75.22222222222223,95.33333333333333,was,4,4,3,11.677933722090867,0.4205187712935389,9.665021381832872,8.478867029562176e-06
aroused ,8,212.33333333333334,428.55555555555554,aroused,5,5,7,15.318733049730834,0.4205187712935389,6.511084889382033,2.2241228234336885e-07
by ,3,30.77777777777778,30.77777777777778,by,6,6,2,11.351384208654743,0.4205187712935389,11.32662943703683,1.1753209465699098e-05
now. ,5,195.66666666666666,278.0,now,0,0,3,0.06635194309097438,0.9456036589811112,562.2480449059623,0.9358014574713109
The ,4,158.22222222222223,270.0,the,1,1,3,3.7039481307144917,0.9456036589811112,5.872038944848459,0.02462610719467398
most ,5,169.0,433.6666666666667,most,2,2,4,5.024438821593892,0.9456036589811112,8.130496259565017,0.00657527536232399
alarming ,9,247.77777777777777,406.55555555555554,alarming,3,3,8,13.472130920080112,0.9456036589811112,6.347836043929253,1.409703837334677e-06
sounds ,7,156.11111111111111,248.55555555555554,sounds,4,4,6,11.408488332386812,0.9456036589811112,10.986801627794158,1.1100856034583924e-05
were ,5,202.55555555555554,202.55555555555554,were,5,5,4,11.631447275284447,0.9456036589811112,9.809412570867458,8.882324428168643e-06
audible ,8,301.77777777777777,513.8888888888889,audible,6,6,7,14.475291659221162,0.9456036589811112,6.819769327483118,5.169644849829941e-07
from ,5,78.66666666666667,78.66666666666667,from,7,7,4,11.359744314996973,0.9456036589811112,11.286098269667121,1.1655360966529134e-05
the ,4,99.0,99.0,the,1,8,3,1.389223129290745,0.9456036589811112,5.918252517048124,0.2492688791216753
interior ,9,230.66666666666666,339.8888888888889,interior,9,9,8,8.714627202959495,0.9456036589811112,8.130496259565017,0.0001641668608859205
of ,3,94.0,94.0,of,10,10,2,4.070969077094387,0.9456036589811112,10.297429195604877,0.017060847217637315
the ,4,117.88888888888889,117.88888888888889,the,1,11,3,1.4349882967821619,0.9456036589811112,6.480488728684162,0.23811815074696954
room. ,6,128.44444444444446,148.44444444444446,room,0,0,4,4.369496750779618,0.37875130598795415,562.2480449059623,0.012657608897251984
Clearly ,8,185.33333333333334,277.77777777777777,clearly,1,1,7,12.217141162860946,0.37875130598795415,7.4168691869452905,4.944962566633371e-06
something ,10,171.11111111111111,332.44444444444446,something,2,2,9,11.797655326790538,0.37875130598795415,9.46441815045905,7.522174295225998e-06
must ,5,129.0,215.55555555555554,must,3,3,4,12.790115007684339,0.37875130598795415,6.503637554870041,2.7881981150187485e-06
be ,3,94.22222222222223,94.22222222222223,be,4,4,2,1.598144124124891,0.37875130598795415,6.472647998527341,0.20227156078045344
done. ,6,96.11111111111111,96.11111111111111,done,0,0,4,2.7608050871475056,0.24574269894943257,562.2480449059623,0.06324083347665248
Try ,4,150.11111111111111,214.22222222222223,try,1,1,3,12.58772406420563,0.24574269894943257,6.60926794618533,3.4136649985223706e-06
going ,6,254.22222222222223,488.44444444444446,going,2,2,5,12.217141162860946,0.24574269894943257,6.615324514118665,4.944962566633371e-06
through ,8,200.77777777777777,517.4444444444445,through,3,3,7,4.045281697231248,0.24574269894943257,3.583984580199643,0.01750477291513422
Mr. ,4,84.33333333333333,101.33333333333333,mr,4,4,2,13.454864883957917,0.24574269894943257,5.717740385001818,1.4342551769440612e-06
"room, ",6,212.55555555555554,335.1111111111111,room,5,5,4,12.70167527090168,0.24574269894943257,7.804100588702277,3.0460183753234217e-06
"sir, ",5,233.0,297.1111111111111,sir,6,6,3,12.217141162860946,0.24574269894943257,7.4168691869452905,4.944962566633371e-06
cried ,6,198.33333333333334,236.66666666666666,cried,7,7,5,11.527929482486478,0.24574269894943257,10.403248762847504,9.851079819077882e-06
Dorcas. ,8,272.1111111111111,506.8888888888889,dorcas,0,0,6,11.347177799297308,0.0032174608254213833,562.2480449059623,1.1802752401860113e-05
"Oh, ",4,195.77777777777777,248.22222222222223,oh,1,1,2,11.347177799297308,0.0032174608254213833,11.347177799289733,1.1802752401860113e-05
the ,4,239.66666666666666,259.3333333333333,the,2,2,3,11.524405036123056,0.0032174608254213833,10.42206398059129,9.88586067715321e-06
poor ,5,167.0,238.11111111111111,poor,3,3,4,7.9370116538788995,0.0032174608254213833,8.130496259565017,0.0003572725386400792
mistress! ,10,303.22222222222223,382.3333333333333,mistress,0,0,8,11.347177799297308,0.6032382703071085,562.2480449059623,1.1802752401860113e-05
Suddenly ,9,247.55555555555554,282.22222222222223,suddenly,1,1,8,11.359744314996973,0.6032382703071085,11.28609826966743,1.1655360966529134e-05
I ,2,37.666666666666664,37.666666666666664,i,2,2,1,5.016651379867685,0.6032382703071085,10.285839620432748,0.006626679830911801
realized ,9,266.22222222222223,304.1111111111111,realized,3,3,8,6.989371153067579,0.6032382703071085,5.303104018226801,0.0009216259111068339
that ,5,140.88888888888889,161.88888888888889,that,4,4,4,2.7904395314327917,0.6032382703071085,10.093886355790069,0.0613942232928922
Alfred ,7,160.66666666666666,195.33333333333334,alfred,5,5,6,15.815794515014526,0.6032382703071085,6.170007455088655,1.3529685928442418e-07
was ,4,141.44444444444446,141.44444444444446,was,6,6,3,11.372154871220115,0.6032382703071085,11.204171163176161,1.1511605342700491e-05
not ,4,217.77777777777777,302.0,not,7,7,3,3.823815908496937,0.6032382703071085,6.511084889382033,0.021844285856720356
with ,5,98.22222222222223,165.11111111111111,with,8,8,4,6.900508084074317,0.6032382703071085,6.227521682274124,0.0010072735193792704
he ,3,167.33333333333334,214.77777777777777,he,9,9,2,8.491095143815926,0.6032382703071085,5.960829467598924,0.00020528831673479622
alone ,6,209.11111111111111,271.44444444444446,alone,10,10,5,8.888197164602552,0.6032382703071085,5.123936776360428,0.00013800823997821813
had ,4,170.88888888888889,216.11111111111111,had,11,11,3,11.918944705233093,0.6032382703071085,8.369103149002182,6.6629734756544465e-06
given ,6,162.88888888888889,224.0,given,12,12,5,6.408432691574471,0.6032382703071085,5.623510590329287,0.0016476047843537582
no ,3,110.0,129.44444444444446,no,13,13,2,5.3213741763120375,0.6032382703071085,6.4888112320902485,0.004886034836495804
sign ,5,192.0,213.55555555555554,sign,14,14,4,6.0901767371386715,0.6032382703071085,6.531063917932671,0.0022650085683038864
of ,3,55.77777777777778,55.77777777777778,of,15,15,2,2.6286002640278623,0.6032382703071085,8.266251998173262,0.07217942369838734
his ,4,106.55555555555556,138.33333333333334,his,16,16,3,4.3026972397476015,0.6032382703071085,6.480488728684162,0.013532010667497313
presence. ,10,234.44444444444446,298.8888888888889,presence,0,0,8,3.522731868419688,0.3886182180072388,562.2480449059623,0.029518683757052144
John ,5,150.88888888888889,150.88888888888889,john,1,1,4,11.762106508091332,0.3886182180072388,8.819354535967427,7.794388485683935e-06
opened ,7,149.0,284.6666666666667,opened,2,2,6,12.157093963592384,0.3886182180072388,8.651432862942432,5.250989811579483e-06
the ,4,47.111111111111114,47.111111111111114,the,3,3,3,3.0004527126226477,0.3886182180072388,7.9958580405325135,0.04976453423469732
door ,5,126.55555555555556,177.33333333333334,door,4,4,4,7.178521944458633,0.3886182180072388,8.130496259565017,0.0007627944619238125
of ,3,122.44444444444444,194.77777777777777,of,5,5,2,4.033164889304516,0.3886182180072388,8.72397356601391,0.017718165091561225
his ,4,80.33333333333333,205.33333333333334,his,6,6,3,4.3026972397476015,0.3886182180072388,6.480488728684162,0.013532010667497313
room. ,6,18.0,18.0,room,0,0,4,4.369496750779618,2.1809731231857663,562.2480449059623,0.012657608897251984
It ,3,124.77777777777777,149.0,it,1,1,2,6.336209213757966,2.1809731231857663,7.4168691869452905,0.0017710030220785514
was ,4,73.11111111111111,99.0,was,2,2,3,2.3528163883733906,2.1809731231857663,4.973374341283761,0.09510094349723916
pitch ,6,117.77777777777777,133.66666666666666,pitch,3,3,5,15.318733049730834,2.1809731231857663,6.511084889382033,2.2241228234336885e-07
"dark, ",6,109.0,144.77777777777777,dark,4,4,4,11.586019249540152,2.1809731231857663,10.006143579078138,9.295136518997931e-06
but ,4,68.33333333333333,86.0,but,5,5,3,11.794965220878293,2.1809731231857663,9.452676029381287,7.542436982939008e-06
Lawrence ,9,163.0,179.77777777777777,lawrence,6,6,8,14.49702476567983,2.1809731231857663,5.682164346091351,5.058504495059359e-07
was ,4,61.44444444444444,81.22222222222223,was,2,7,3,11.462506975798917,2.1809731231857663,10.769581809974081,1.0517111340150425e-05
following ,10,230.22222222222223,309.3333333333333,following,8,8,9,9.437801100627855,2.1809731231857663,6.511084889382033,7.965537026211796e-05
with ,5,158.44444444444446,175.11111111111111,with,9,9,4,12.518315963058974,2.1809731231857663,6.641188686689838,3.6590172297894184e-06
the ,4,116.66666666666667,143.44444444444446,the,10,10,3,1.7246838425682571,2.1809731231857663,5.960829467598924,0.1782293914129814
"candle, ",8,121.0,185.44444444444446,candle,11,11,6,11.54520915203354,2.1809731231857663,8.130496259565017,9.682318682593518e-06
and ,4,0.0,0.0,and,12,12,3,4.827845483090844,2.1809731231857663,11.066685297208894,0.008003746910876592
by ,3,102.88888888888889,140.11111111111111,by,13,13,2,6.965688237404158,2.1809731231857663,7.898216133854422,0.0009437132133390342
its ,4,126.88888888888889,146.22222222222223,its,14,14,3,5.5881525054529915,2.1809731231857663,6.200175255018496,0.003741934686494265
feeble ,7,128.33333333333334,223.22222222222223,feeble,15,15,6,14.50512163673617,2.1809731231857663,7.1558431013877,5.01771180585871e-07
light ,6,206.66666666666666,258.3333333333333,light,16,16,5,11.351384208654743,2.1809731231857663,11.326629437036678,1.1753209465699098e-05
we ,3,12.11111111111111,12.11111111111111,we,17,17,2,12.19572067688849,2.1809731231857663,7.614740132213436,5.052028678201651e-06
saw ,4,264.77777777777777,279.3333333333333,saw,18,18,3,5.193445719465891,2.1809731231857663,5.10271010009552,0.005552840282783839
that ,5,166.66666666666666,214.33333333333334,that,19,19,4,3.933604679552887,2.1809731231857663,7.555736603236384,0.019572990877200307
the ,4,53.0,53.0,the,10,20,3,2.268162095017164,2.1809731231857663,6.170007455088655,0.10350223264944379
bed ,4,199.55555555555554,300.22222222222223,bed,21,21,3,9.14985545347382,2.1809731231857663,8.130496259565017,0.00010623515755967288
had ,4,86.88888888888889,86.88888888888889,had,22,22,3,11.668807706004204,2.1809731231857663,9.665818651390168,8.556599460689759e-06
not ,4,217.11111111111111,281.8888888888889,not,23,23,3,4.211519164869803,2.1809731231857663,5.623510590329287,0.014823831379875389
been ,5,192.66666666666666,262.1111111111111,been,24,24,4,3.994766014470594,2.1809731231857663,6.227521682274124,0.018411753990746686
slept ,6,218.88888888888889,306.44444444444446,slept,25,25,5,14.497386022168495,2.1809731231857663,6.825798724193427,5.056677407531069e-07
"in, ",4,92.33333333333333,92.33333333333333,in,26,26,2,5.507534315563657,2.1809731231857663,11.131205330512962,0.00405609611669649
and ,4,104.44444444444444,104.44444444444444,and,12,27,3,5.538937997572948,2.1809731231857663,5.691515004729287,0.003930699034386841
that ,5,194.11111111111111,266.1111111111111,that,19,28,4,4.680324460138379,2.1809731231857663,7.898216133854422,0.009276003705303326
there ,6,194.66666666666666,257.0,there,29,29,5,4.5260001014366305,2.1809731231857663,6.170007455088655,0.01082388403961322
was ,4,86.11111111111111,86.11111111111111,was,2,30,3,2.365130899495964,2.1809731231857663,4.055007037564969,0.09393700325727519
no ,3,128.11111111111111,128.11111111111111,no,31,31,2,4.722073316947256,2.1809731231857663,6.511084889382033,0.008896713706017098
sign ,5,215.88888888888889,221.55555555555554,sign,32,32,4,6.0901767371386715,2.1809731231857663,6.531063917932671,0.0022650085683038864
of ,3,55.333333333333336,55.333333333333336,of,33,33,2,2.6286002640278623,2.1809731231857663,8.266251998173262,0.07217942369838734
the ,4,110.0,134.44444444444446,the,10,34,3,1.4349882967821619,2.1809731231857663,6.480488728684162,0.23811815074696954
room ,5,141.11111111111111,162.77777777777777,room,0,35,4,7.719302975133704,2.1809731231857663,8.130496259565017,0.0004441700936294507
having ,7,157.55555555555554,258.1111111111111,having,36,36,6,12.217141162860946,2.1809731231857663,7.4168691869452905,4.944962566633371e-06
been ,5,123.55555555555556,144.44444444444446,been,24,37,4,3.742556022191007,2.1809731231857663,6.963532747519064,0.023693464646244496
occupied. ,10,223.44444444444446,290.3333333333333,occupied,0,0,8,5.466245850194327,0.40645810138521865,562.2480449059623,0.0042270714673519
We ,3,0.0,0.0,we,1,1,2,11.48479344439147,0.40645810138521865,10.582929080437971,1.0285314627774464e-05
went ,5,231.11111111111111,349.77777777777777,went,2,2,4,5.988265932834919,0.40645810138521865,5.10271010009552,0.0025080093382457563
straight ,9,277.22222222222223,337.8888888888889,straight,3,3,8,6.10141994248553,0.40645810138521865,6.113267095618911,0.0022396852363277217
to ,3,0.0,0.0,to,4,4,2,3.22462565315172,0.40645810138521865,9.167136132089537,0.03977066681370231
the ,4,168.66666666666666,212.77777777777777,the,5,5,3,2.33305515039662,0.40645810138521865,6.567673216488289,0.09699894756367648
connecting ,11,273.1111111111111,383.55555555555554,connecting,6,6,10,17.42614110113652,0.40645810138521865,8.130496259565017,2.703479488558222e-08
door. ,6,181.33333333333334,249.44444444444446,door,0,0,4,4.774495736022676,0.4111812613800935,562.2480449059623,0.008442340182301942
"That, ",6,110.88888888888889,192.0,that,1,1,4,5.976678871079155,0.4111812613800935,8.72397356601391,0.002537238812163363
"too, ",5,148.33333333333334,182.88888888888889,too,2,2,3,7.539508867351828,0.4111812613800935,6.170007455088655,0.0005316586726195223
was ,4,175.11111111111111,320.22222222222223,was,3,3,3,5.93240170461284,0.4111812613800935,5.832170935552865,0.0026521047614942793
locked ,7,161.66666666666666,268.8888888888889,locked,4,4,6,8.746050986456202,0.4111812613800935,6.511084889382033,0.00015908832824189256
or ,3,145.44444444444446,166.44444444444446,or,5,5,2,11.541904348744819,0.4111812613800935,10.243801165157553,9.71436977332212e-06
bolted ,7,186.77777777777777,274.55555555555554,bolted,6,6,6,14.506375278550259,0.4111812613800935,7.329772827711263,5.011425333843258e-07
on ,3,0.0,0.0,on,7,7,2,11.363898304141653,0.4111812613800935,11.24344994894951,1.1607045144773015e-05
the ,4,87.66666666666667,130.22222222222223,the,8,8,3,1.503316719867435,0.4111812613800935,5.30381036042305,0.22239132584375357
inside. ,8,177.0,210.88888888888889,inside,0,0,6,3.676815910456631,0.41219601890732227,562.2480449059623,0.025303415042102102
What ,5,119.0,158.55555555555554,what,1,1,4,12.218905663273583,0.41219601890732227,7.146919842791561,4.9362448715941675e-06
was ,4,238.22222222222223,316.77777777777777,was,2,2,3,3.4695974835865147,0.41219601890732227,5.406699233793386,0.031129558297761425
to ,3,74.77777777777777,110.44444444444444,to,3,3,2,4.520595824354379,0.41219601890732227,6.511084889382033,0.010882537655511462
be ,3,139.77777777777777,250.66666666666666,be,4,4,2,2.8778312085656803,0.41219601890732227,6.567673216488289,0.05625663954174354
done? ,6,126.44444444444444,154.88888888888889,done,0,0,4,2.7608050871475056,0.2098450326557853,562.2480449059623,0.06324083347665248
"Oh, ",4,56.22222222222222,56.22222222222222,oh,1,1,2,12.58772406420563,0.2098450326557853,6.60926794618533,3.4136649985223706e-06
"dear, ",6,239.0,310.6666666666667,dear,2,2,4,11.524405036123056,0.2098450326557853,10.42206398059129,9.88586067715321e-06
"sir, ",5,102.11111111111111,128.55555555555554,sir,3,3,3,11.447368520653871,0.2098450326557853,10.748259456678566,1.0677535380776165e-05
cried ,6,214.0,302.0,cried,4,4,5,11.527929482486478,0.2098450326557853,10.403248762847504,9.851079819077882e-06
"Dorcas, ",8,141.11111111111111,351.22222222222223,dorcas,5,5,6,11.39652326124077,0.2098450326557853,11.057462860073406,1.1234476361056811e-05
wringing ,9,194.22222222222223,500.1111111111111,wringing,6,6,8,11.347177799297308,0.2098450326557853,11.347177799289733,1.1802752401860113e-05
her ,4,58.55555555555556,58.55555555555556,her,7,7,3,11.347177799297308,0.2098450326557853,11.347177799289733,1.1802752401860113e-05
"hands, ",7,145.11111111111111,274.22222222222223,hands,8,8,5,6.139223656803596,0.2098450326557853,6.830413584381758,0.0021565972281512046
what ,5,64.0,137.55555555555554,what,9,9,4,12.09719961901614,0.2098450326557853,7.771741570814079,5.575103816397495e-06
ever ,5,233.77777777777777,313.3333333333333,ever,10,10,4,7.966642177241949,0.2098450326557853,5.406699233793386,0.000346841665603683
shall ,6,172.33333333333334,207.33333333333334,shall,11,11,5,12.442319684226547,0.2098450326557853,7.4396763899396685,3.947927958210619e-06
we ,3,84.66666666666667,84.66666666666667,we,12,12,2,5.747338025177981,0.2098450326557853,9.866430169291567,0.003191264565634141
do? ,4,110.77777777777777,110.77777777777777,do,0,0,2,0.17572304251906343,0.7260506692441533,562.2480449059623,0.83885027702746
We ,3,72.66666666666667,72.66666666666667,we,1,1,2,4.144289084902447,0.7260506692441533,4.93305882377735,0.015854703293723377
must ,5,179.44444444444446,284.22222222222223,must,2,2,4,4.378988001203464,0.7260506692441533,5.10271010009552,0.012538040684959437
try ,4,173.33333333333334,261.77777777777777,try,3,3,3,6.1611078779060175,0.7260506692441533,6.472647998527341,0.0021099144488053935
and ,4,161.22222222222223,191.66666666666666,and,4,4,3,2.532280591003148,0.7260506692441533,6.615324514118665,0.07947755764060295
break ,6,128.0,198.55555555555554,break,5,5,5,9.023669384768116,0.7260506692441533,7.898216133854422,0.00012052306834979095
the ,4,113.11111111111111,161.33333333333334,the,6,6,3,2.848744515865965,0.7260506692441533,8.110906256486063,0.05791698910930334
door ,5,159.22222222222223,159.22222222222223,door,7,7,4,7.178521944458633,0.7260506692441533,8.130496259565017,0.0007627944619238125
"in, ",4,70.0,118.0,in,8,8,2,4.033164889304516,0.7260506692441533,8.72397356601391,0.017718165091561225
I ,2,58.888888888888886,110.66666666666667,i,9,9,1,9.423018610462869,0.7260506692441533,5.691515004729287,8.084162125970738e-05
suppose. ,9,211.0,284.22222222222223,suppose,0,0,7,5.466245850194327,0.37903370791801455,562.2480449059623,0.0042270714673519
It'll ,6,163.55555555555554,320.44444444444446,itll,1,1,4,11.388466264666636,0.37903370791801455,11.099972620147115,1.1325358124002964e-05
be ,3,237.55555555555554,296.22222222222223,be,2,2,2,2.8836184098145505,0.37903370791801455,10.62775277339749,0.05593201129764891
a ,2,29.22222222222222,29.22222222222222,a,3,3,1,2.652727443075307,0.37903370791801455,6.596015444569157,0.07045877844512789
tough ,6,171.33333333333334,279.55555555555554,tough,4,4,5,6.808397928701065,0.37903370791801455,7.842737769283253,0.0011044609084639545
"job, ",5,123.33333333333333,205.55555555555554,job,5,5,3,11.852537664702727,0.37903370791801455,9.078356410254326,7.120464010123266e-06
though. ,8,226.55555555555554,384.0,though,0,0,6,1.3418623921806543,1.669129613195796,562.2480449059623,0.2613584630793044
"Here, ",6,259.44444444444446,302.6666666666667,here,1,1,4,12.555512479066133,1.669129613195796,6.8266321411543895,3.5254147146781146e-06
let ,4,147.77777777777777,236.22222222222223,let,2,2,3,12.830130776508815,1.669129613195796,5.683115350026202,2.6788290608561077e-06
one ,4,188.0,216.22222222222223,one,3,3,3,12.215373543482375,1.669129613195796,7.4851469112527065,4.953711108060254e-06
of ,3,82.77777777777777,104.77777777777777,of,4,4,2,1.2604159490025693,1.669129613195796,5.118390386732465,0.2835360654249695
the ,4,130.77777777777777,148.22222222222223,the,5,5,3,1.4349882967821619,1.669129613195796,6.480488728684162,0.23811815074696954
maids ,6,55.55555555555556,81.44444444444444,maids,6,6,5,17.42614110113652,1.669129613195796,8.130496259565017,2.703479488558222e-08
go ,3,170.0,170.0,go,7,7,2,11.351384208654743,1.669129613195796,11.32662943703683,1.1753209465699098e-05
down ,5,113.22222222222223,126.88888888888889,down,8,8,4,3.9755374805426698,1.669129613195796,5.501407540833884,0.01876921069757256
and ,4,120.44444444444444,120.44444444444444,and,9,9,3,3.1084713373635906,1.669129613195796,5.398513758168062,0.04466918729278249
wake ,5,158.33333333333334,158.33333333333334,wake,10,10,4,10.813099324505812,1.669129613195796,7.898216133854422,2.0134026277932027e-05
and ,4,78.88888888888889,78.88888888888889,and,9,11,3,11.68397178980751,1.669129613195796,9.013479929144586,8.427825308037015e-06
tell ,5,193.11111111111111,218.22222222222223,tell,12,12,4,7.8713090750779795,1.669129613195796,7.898216133854422,0.00038153457773662416
him ,4,97.55555555555556,149.55555555555554,him,13,13,3,4.136157401722088,1.669129613195796,7.319555196684026,0.015984154331921012
to ,3,122.0,122.0,to,14,14,2,2.313238103450518,1.669129613195796,5.1223766192463405,0.09894035318992006
go ,3,55.22222222222222,82.88888888888889,go,7,15,2,4.73148108852033,1.669129613195796,6.567673216488289,0.008813407930992912
for ,4,177.33333333333334,420.8888888888889,for,16,16,3,4.39834352086263,1.669129613195796,5.501407540833884,0.012297693913823212
Dr. ,4,47.22222222222222,47.22222222222222,dr,17,17,2,9.881673402886364,1.669129613195796,5.980942642187526,5.110269088791526e-05
at ,3,28.333333333333332,28.333333333333332,at,18,18,2,6.358908382000351,1.669129613195796,8.529414855221306,0.0017312555504453476
once. ,6,159.88888888888889,180.88888888888889,once,0,0,4,1.9724495311444286,0.9034914917141004,562.2480449059623,0.1391156703457532
Now ,4,105.0,126.22222222222223,now,1,1,3,12.420943212744001,0.9034914917141004,7.156868206310508,4.033229199196581e-06
"then, ",6,186.0,194.0,then,2,2,4,7.272121242124269,0.9034914917141004,5.872038944848459,0.0006946369367052151
we'll ,6,174.44444444444446,206.77777777777777,well,3,3,4,6.28645020833467,0.9034914917141004,6.937734462957355,0.0018613556580302608
have ,5,189.88888888888889,204.22222222222223,have,4,4,4,4.632539446639083,0.9034914917141004,4.591503870390836,0.009730018838710459
a ,2,52.22222222222222,52.22222222222222,a,5,5,1,2.6076380183889314,0.9034914917141004,5.362990189273662,0.07370843628783176
try ,4,134.22222222222223,172.22222222222223,try,6,6,3,9.55905991638801,0.9034914917141004,7.842737769283253,7.055909894592583e-05
at ,3,143.88888888888889,204.33333333333334,at,7,7,2,5.644459099586315,0.9034914917141004,6.615324514118665,0.00353706108159047
the ,4,111.55555555555556,158.55555555555554,the,8,8,3,1.2990237136357712,0.9034914917141004,5.439171189527885,0.2727979920294516
door. ,6,132.44444444444446,150.44444444444446,door,0,0,4,4.774495736022676,0.26093577152931074,562.2480449059623,0.008442340182301942
Half ,5,134.55555555555554,134.55555555555554,half,1,1,4,11.857610820182135,0.26093577152931074,8.72397356601391,7.084432263719003e-06
a ,2,132.22222222222223,157.0,a,2,2,1,3.0691309986668194,0.26093577152931074,6.683766927183028,0.046461512435745124
"moment, ",8,163.11111111111111,242.66666666666666,moment,3,3,6,6.808397928701065,0.26093577152931074,7.842737769283253,0.0011044609084639545
"though, ",8,247.44444444444446,378.55555555555554,though,4,4,6,6.3183908243520595,0.26093577152931074,7.319637018206297,0.0018028422631675082
isn't ,6,168.55555555555554,455.8888888888889,isnt,5,5,4,12.555512479066133,0.26093577152931074,6.8266321411543895,3.5254147146781146e-06
there ,6,197.44444444444446,384.8888888888889,there,6,6,5,5.3142953369891375,0.26093577152931074,7.808871630080921,0.004920745000924238
