word,wlen,firsttime,totaltime
over ,5,178.0,178.0
de ,3,101.75,101.75
brief. ,7,118.75,118.75
Dat ,4,45.25,73.875
spijt ,6,322.625,344.75
"me, ",4,0.0,0.0
zei ,4,92.625,132.25
hij. ,5,178.75,209.0
ik ,3,118.75,118.75
had ,4,44.25,44.25
altijd ,7,146.625,320.0
nog ,4,93.25,141.0
hoop ,5,71.75,94.75
op ,3,40.0,119.875
die ,4,158.375,181.625
brief. ,7,119.875,119.875
Maar ,5,35.0,35.0
het ,4,139.0,139.0
mocht ,6,103.5,123.375
niet ,5,137.375,153.25
zo ,3,33.25,33.25
zijn. ,6,13.625,13.625
Deze ,5,79.75,79.75
zaak ,5,229.625,323.5
moet ,5,57.75,70.75
helemaal ,9,193.625,253.0
van ,4,0.0,0.0
binnenuit ,10,237.125,319.875
uitgeplozen ,12,262.375,303.375
worden. ,8,79.75,79.75
Hij ,4,58.375,58.375
tikte ,6,239.875,260.25
tegen ,6,79.5,79.5
zijn ,5,111.125,111.125
voorhoofd. ,11,76.375,102.125
Deze ,5,162.125,173.0
grijze ,7,211.625,288.25
cellen. ,8,112.375,167.375
Die ,4,7.0,7.0
moeten ,7,235.0,338.125
het ,4,77.0,84.125
doen! ,6,194.75,194.75
Toen ,5,26.0,26.0
vroeg ,6,169.5,238.375
hij ,4,93.75,93.75
opeens: ,8,137.875,137.875
Ben ,4,24.875,24.875
jij ,4,212.25,268.625
goed ,5,94.5,107.125
op ,3,48.0,74.5
de ,3,195.125,264.0
hoogte ,7,139.375,333.875
met ,4,113.875,146.75
"vingerafdrukken, ",17,196.875,374.875
beste ,6,87.25,138.25
vriend? ,8,198.625,213.5
"Nee, ",5,113.375,113.375
zei ,4,117.25,139.125
ik ,3,94.75,94.75
nogal ,6,178.375,178.375
"verbaasd, ",10,180.125,200.75
ik ,3,34.25,34.25
weet ,5,124.625,152.5
dat ,4,118.125,194.125
er ,3,129.125,155.375
geen ,5,65.25,65.25
twee ,5,162.625,224.25
vingerafdrukken ,16,202.25,264.375
gelijk ,7,145.0,163.5
"zijn, ",6,113.625,151.875
maar ,5,46.125,84.125
verder ,7,231.5,241.75
gaat ,5,119.625,135.5
mijn ,5,114.75,114.75
kennis ,7,245.75,328.25
niet. ,6,59.5,87.625
Juist. ,7,183.25,229.625
Hij ,4,52.5,52.5
trok ,5,209.875,238.625
een ,4,31.0,31.0
la ,3,92.125,92.125
open ,5,146.375,167.5
en ,3,0.0,0.0
nam ,4,139.125,139.125
er ,3,36.5,36.5
een ,4,34.875,34.875
paar ,5,114.625,142.25
foto's ,7,144.0,144.0
"uit, ",5,66.125,66.125
die ,4,15.75,15.75
hij ,4,122.75,144.0
op ,3,65.0,65.0
tafel ,6,100.0,100.0
legde. ,7,99.0,99.0
Ik ,3,74.125,74.125
heb ,4,103.0,122.625
ze ,3,149.625,149.625
genummerd ,10,243.0,313.875
"een, ",5,137.625,137.625
twee ,5,98.5,98.5
en ,3,86.375,86.375
drie. ,6,151.875,151.875
Beschrijf ,10,231.375,271.25
ze ,3,128.375,159.125
me ,3,156.25,156.25
"eens, ",6,126.25,126.25
wil ,4,121.0,121.0
je? ,4,106.625,106.625
Aandachtig ,11,172.375,229.125
bekeek ,7,138.0,138.0
ik ,3,75.0,75.0
de ,3,56.75,86.25
afdrukken. ,11,158.625,184.875
Het ,4,45.625,45.625
zijn ,5,137.875,156.75
allemaal ,9,153.75,264.375
enorme ,7,187.125,279.25
"vergrotingen, ",14,247.25,545.625
zie ,4,172.5,194.5
ik. ,4,117.375,117.375
Ik ,3,175.125,175.125
zou ,4,81.75,103.75
zo ,3,123.375,236.75
zeggen ,7,120.625,154.625
dat ,4,86.25,103.875
nummer ,7,179.875,247.75
vingerafdrukken ,16,240.375,455.5
van ,4,0.0,0.0
een ,4,198.25,227.75
man ,4,77.0,77.0
"zijn, ",6,117.875,117.875
duim ,5,130.25,173.125
en ,3,53.125,53.125
wijsvinger. ,12,188.0,409.0
Nummer ,7,201.25,216.625
twee ,5,143.75,143.75
zijn ,5,153.875,153.875
van ,4,35.75,35.75
een ,4,222.75,222.75
"vrouw, ",7,35.5,35.5
veel ,5,49.5,49.5
kleiner ,8,240.875,314.25
en ,3,28.125,28.125
in ,3,131.875,131.875
ieder ,6,175.625,175.625
opzicht ,8,110.25,110.25
anders. ,8,258.375,281.375
Nummer ,7,167.875,262.375
"drie , ",7,71.625,71.625
ik ,3,0.0,0.0
weifelde ,9,296.875,315.375
"even, ",6,18.75,18.75
het ,4,34.75,34.75
lijken ,7,227.125,247.625
wel ,4,63.375,63.375
een ,4,114.75,114.75
heleboel ,9,153.5,163.0
vingerafdrukken ,16,147.875,298.125
door ,5,101.25,101.25
"elkaar, ",8,155.5,155.5
maar ,5,55.375,85.375
hier ,5,140.25,274.0
staan ,6,179.375,376.625
heel ,5,215.875,284.375
duidelijk ,10,222.375,484.125
die ,4,132.625,298.75
van ,4,190.375,240.375
nummer ,7,148.25,231.75
een. ,5,104.625,129.5
Over ,5,111.625,155.0
de ,3,21.5,21.5
andere ,7,180.0,260.5
heen? ,6,129.625,227.25
Ja. ,4,136.75,189.25
Je ,3,197.25,197.25
twijfelt ,9,127.375,320.125
er ,3,40.375,55.75
niet ,5,119.5,158.25
"aan, ",5,49.125,49.125
of ,3,72.25,72.25
het ,4,165.875,230.375
zijn ,5,220.5,417.5
dezelfde? ,10,149.5,259.0
O ,2,95.625,113.875
"nee, ",5,118.0,131.375
ze ,3,113.5,113.5
zijn ,5,94.5,243.25
beslist ,8,194.625,393.875
identiek. ,10,215.375,299.625
Poirot ,7,182.875,228.125
"knikte, ",8,207.625,339.0
nam ,4,89.625,89.625
de ,3,123.75,144.375
foto's ,7,114.625,167.25
voorzichtig ,12,203.625,304.25
aan ,4,117.625,117.625
en ,3,23.75,23.75
borg ,5,114.0,114.0
ze ,3,134.375,153.0
weer ,5,72.875,72.875
achter ,7,142.875,245.125
slot ,5,113.125,113.125
en ,3,21.875,21.875
grendel. ,9,84.75,109.0
Ik ,3,0.0,0.0
"veronderstel, ",14,276.625,344.875
zei ,4,68.875,171.0
"ik, ",4,69.5,106.375
dat ,4,80.75,103.625
"je, ",4,240.25,333.125
als ,4,167.0,206.875
"gewoonlijk, ",12,156.375,253.625
niet ,5,66.375,92.125
van ,4,168.875,189.5
plan ,5,131.75,131.75
bent ,5,49.0,84.875
enige ,6,155.5,192.0
uitleg ,7,195.25,231.75
te ,3,57.125,57.125
geven? ,7,81.125,81.125
Integendeel. ,13,233.375,325.125
De ,3,146.0,179.125
vingerafdrukken ,16,220.0,356.75
op ,3,57.0,57.0
nummer ,7,218.625,218.625
een ,4,42.375,42.375
waren ,6,160.625,220.75
van ,4,139.875,139.875
monsieur ,9,185.375,255.875
Lawrence. ,10,247.25,298.25
Op ,3,43.5,43.5
nummer ,7,227.125,299.25
twee ,5,164.625,188.75
die ,4,125.5,169.25
van ,4,81.625,81.625
mademoiselle ,13,163.5,346.125
Cynthia. ,9,160.375,191.25
Die ,4,54.0,119.125
zijn ,5,179.0,318.0
niet ,5,142.125,190.375
belangrijk. ,12,173.5,200.625
Ik ,3,0.0,0.0
heb ,4,110.375,130.5
ze ,3,98.125,98.125
alleen ,7,194.25,216.375
maar ,5,97.125,97.125
genomen ,8,170.125,260.75
als ,4,64.5,79.875
vergelijkingsmateriaal. ,24,189.125,497.25
Nummer ,7,71.0,71.0
drie ,5,140.0,187.625
is ,3,78.25,78.25
wat ,4,71.25,97.75
gecompliceerder. ,17,226.0,535.375
Ja? ,4,275.625,288.0
Het ,4,85.75,85.75
"is, ",4,59.375,59.375
zoals ,6,144.625,144.625
je ,3,86.625,86.625
"ziet, ",6,51.875,59.25
een ,4,72.25,72.25
flinke ,7,188.375,188.375
vergroting. ,12,184.25,184.25
Misschien ,10,171.625,194.75
is ,3,25.25,25.25
het ,4,70.0,70.0
je ,3,106.25,106.25
opgevallen ,11,144.0,210.5
dat ,4,49.25,49.25
er ,3,0.0,0.0
iets ,5,265.75,304.5
van ,4,104.5,158.125
vegen ,6,226.375,327.125
over ,5,96.75,96.75
de ,3,73.125,73.125
vingerafdrukken ,16,206.625,380.875
zit. ,5,86.875,86.875
Ik ,3,25.75,25.75
zal ,4,64.125,147.75
je ,3,88.25,88.25
een ,4,137.75,162.75
beschrijving ,13,186.25,213.375
besparen ,9,135.25,196.625
van ,4,75.875,75.875
de ,3,65.625,65.625
speciale ,9,214.75,265.625
uitrusting ,11,207.25,278.875
die ,4,82.375,88.875
ik ,3,39.625,39.625
gebruikt ,9,196.75,233.0
"heb, ",5,53.125,53.125
het ,4,21.875,21.875
poeder ,7,250.375,318.875
en ,3,51.875,51.875
zo. ,4,107.875,107.875
Bij ,4,84.125,84.125
de ,3,115.625,115.625
politie ,8,183.5,248.75
is ,3,60.0,92.125
het ,4,81.25,81.25
een ,4,88.75,127.375
welbekend ,10,198.875,252.5
je ,3,0.0,0.0
kunt ,5,165.75,165.75
zo ,3,82.5,113.625
in ,3,106.875,106.875
een ,4,44.875,44.875
korte ,6,166.625,166.625
tijd ,5,50.75,50.75
een ,4,72.25,72.25
foto ,5,193.5,214.0
maken ,6,42.875,42.875
van ,4,33.0,33.0
vingerafdrukken ,16,179.25,352.5
op ,3,27.375,27.375
ieder ,6,199.75,291.625
voorwerp. ,10,105.375,105.375
Beste ,6,85.5,105.125
"vriend, ",8,133.375,173.25
je ,3,0.0,0.0
hebt ,5,127.875,127.875
de ,3,85.875,85.875
vingerafdrukken ,16,170.625,195.0
"gezien, ",8,166.0,229.625
nu ,3,45.75,45.75
moet ,5,95.875,140.625
ik ,3,94.5,94.5
je ,3,63.125,63.125
alleen ,7,194.625,294.125
nog ,4,0.0,0.0
vertellen ,10,217.0,334.125
op ,3,19.875,19.875
welk ,5,92.5,123.5
voorwerp ,9,235.25,304.875
ze ,3,14.5,14.5
zaten. ,7,204.5,239.25
Ga ,3,95.75,111.125
door... ,8,136.0,157.125
ik ,3,46.5,46.5
ben ,4,145.5,216.125
reuze ,6,142.375,198.25
nieuwsgierig. ,14,153.0,191.25
Eh ,3,157.5,157.5
bien! ,6,90.0,142.75
Foto ,5,184.875,199.0
nummer ,7,207.125,207.125
drie ,5,47.375,47.375
stelt ,6,203.625,254.5
voor ,5,126.25,187.75
een ,4,72.625,113.0
vergroting ,11,192.75,256.625
van ,4,44.875,44.875
het ,4,91.75,91.75
oppervlak ,10,141.125,196.25
van ,4,98.875,98.875
een ,4,30.5,30.5
flesje ,7,206.25,206.25
dat ,4,103.875,131.25
boven ,6,175.75,243.0
in ,3,43.125,43.125
de ,3,61.25,61.25
staat ,6,98.5,149.5
van ,4,153.625,180.25
de ,3,59.125,59.125
apotheek ,9,155.75,386.875
van ,4,61.75,61.75
het ,4,94.125,148.125
in ,3,0.0,0.0
het ,4,20.0,20.0
klinkt ,7,259.75,339.625
haast ,6,239.625,296.875
als ,4,148.5,196.5
de ,3,0.0,0.0
twijg ,6,338.875,435.25
aan ,4,123.0,165.75
de ,3,45.625,45.625
tak ,4,165.625,216.0
en ,3,120.5,134.5
de ,3,21.0,21.0
tak ,4,95.125,95.125
aan ,4,143.0,143.0
de ,3,62.625,62.625
"boom, ",6,127.375,144.375
en ,3,73.625,73.625
de ,3,18.0,18.0
boom ,5,177.625,177.625
stond ,6,62.375,62.375
op ,3,42.875,42.875
de ,3,45.0,45.0
bergen... ,10,225.125,231.625
je ,3,72.5,72.5
weet ,5,244.375,364.375
wel. ,5,108.625,108.625
Goeie ,6,204.25,229.125
hemel! ,7,203.375,272.75
riep ,5,141.125,141.125
ik ,3,160.625,160.625
uit. ,5,33.5,33.5
Maar ,5,52.25,65.125
wat ,4,173.625,188.375
doen ,5,102.25,102.25
de ,3,27.125,62.875
afdrukken ,10,188.25,227.875
van ,4,37.875,37.875
Lawrence ,9,256.625,326.625
erop? ,6,97.125,97.125
Die ,4,84.5,123.25
dag ,4,202.25,240.75
dat ,4,62.75,74.25
wij ,4,66.25,66.25
er ,3,155.0,186.75
"waren, ",7,127.25,209.625
is ,3,0.0,0.0
hij ,4,200.25,221.75
niet ,5,165.875,213.625
eens ,5,105.625,105.625
in ,3,54.625,54.625
de ,3,45.5,45.5
buurt ,6,95.0,95.0
van ,4,89.625,124.25
de ,3,23.25,23.25
geweest! ,9,161.75,209.125
O ,2,123.375,138.75
"ja, ",4,191.5,227.5
zeker ,6,146.375,146.375
wel! ,5,122.5,199.5
Onmogelijk! ,12,214.625,284.25
We ,3,65.125,65.125
zijn ,5,86.625,106.875
de ,3,73.875,73.875
hele ,5,111.625,170.5
tijd ,5,78.75,78.75
samen ,6,150.0,207.0
geweest. ,9,127.75,150.375
Poirot ,7,133.5,133.5
schudde ,8,129.5,129.5
ontkennend ,11,115.875,148.0
het ,4,62.125,62.125
hoofd. ,7,73.875,73.875
"Nee, ",5,39.75,39.75
beste ,6,128.5,128.5
"vriend, ",8,85.25,85.25
er ,3,18.25,18.25
is ,3,32.625,32.625
een ,4,135.875,135.875
moment ,7,124.125,124.125
geweest ,8,72.125,72.125
waarop ,7,86.125,86.125
jullie ,7,182.625,198.625
niet ,5,88.0,107.875
allemaal ,9,157.75,177.0
samen ,6,122.375,132.875
waren. ,7,135.75,135.75
Er ,3,26.75,26.75
is ,3,27.0,27.0
een ,4,165.625,165.625
moment ,7,160.25,160.25
geweest ,8,131.125,131.125
waarop ,7,115.875,115.875
jullie ,7,103.5,122.125
eenvoudig ,10,187.125,253.875
niet ,5,101.375,101.375
samen ,6,208.0,208.0
konden ,7,114.75,114.75
"zijn, ",6,48.0,48.0
anders ,7,118.25,154.625
zou ,4,149.125,149.125
het ,4,85.625,85.625
immers ,7,157.125,200.0
niet ,5,159.25,159.25
nodig ,6,157.125,219.0
geweest ,8,131.5,245.25
zijn ,5,86.0,110.75
monsieur ,9,196.875,207.375
Lawrence ,9,109.75,214.25
te ,3,34.25,34.25
roepen ,7,184.5,293.375
om ,3,27.75,27.75
bij ,4,194.0,317.0
jullie ,7,168.75,268.625
op ,3,88.75,111.625
het ,4,42.75,54.625
balkon ,7,188.25,254.5
te ,3,108.5,140.5
komen! ,7,161.75,161.75
Dat ,4,167.25,167.25
was ,4,135.375,173.25
ik ,3,100.875,100.875
"vergeten, ",10,209.625,282.25
gaf ,4,26.875,47.5
ik ,3,161.875,161.875
toe. ,5,109.625,109.625
Maar ,5,109.25,123.375
het ,4,58.75,58.75
was ,4,181.375,181.375
ook ,4,59.0,59.0
maar ,5,213.875,252.375
een ,4,101.75,138.0
moment. ,8,211.125,278.25
Lang ,5,108.375,130.125
genoeg. ,8,283.875,375.375
Lang ,5,131.875,252.75
genoeg ,7,168.875,168.875
waarvoor? ,10,157.25,275.0
Poirot ,7,138.5,196.875
glimlachte ,11,190.125,327.625
nogal ,6,123.25,123.25
raadselachtig. ,15,180.25,180.25
Lang ,5,80.75,80.75
genoeg ,7,187.0,213.375
voor ,5,88.25,88.25
iemand ,7,105.875,105.875
die ,4,32.0,32.0
vroeger ,8,157.375,263.125
medicijnen ,11,187.5,219.25
gestudeerd ,11,257.25,305.875
heeft ,6,78.625,102.125
om ,3,79.125,79.125
een ,4,111.625,181.0
heel ,5,146.5,166.625
natuurlijke ,12,205.75,343.0
belangstelling ,15,259.0,481.875
en ,3,50.625,50.625
nieuwsgierigheid ,17,133.25,328.5
te ,3,45.375,45.375
bevredigen. ,12,239.0,346.75
We ,3,107.625,107.625
keken ,6,45.75,45.75
elkaar ,7,125.0,163.75
aan. ,5,70.875,70.875
blik ,5,147.125,147.125
was ,4,60.375,60.375
spottend ,9,153.25,262.75
vaag. ,6,72.125,72.125
Hij ,4,59.75,59.75
stond ,6,164.0,203.75
op ,3,80.125,103.125
en ,3,23.875,23.875
neuriede ,9,134.25,269.0
een ,4,32.375,32.375
wijsje. ,8,219.625,219.625
Ik ,3,92.875,92.875
keek ,5,114.75,114.75
hem ,4,254.5,254.5
achterdochtig ,14,191.625,261.25
aan. ,5,36.0,36.0
"Poirot, ",8,187.0,259.625
zei ,4,160.5,160.5
"ik, ",4,64.125,74.125
wat ,4,172.5,190.5
zat ,4,159.875,195.125
er ,3,86.25,111.625
in ,3,118.0,118.0
dat ,4,52.875,52.875
speciale ,9,244.125,256.625
flesje? ,8,110.5,144.25
Poirot ,7,128.25,175.25
keek ,5,91.5,178.25
uit ,4,67.875,67.875
het ,4,119.5,175.5
raam. ,6,138.75,138.75
Hydrochloride ,14,243.875,765.5
van ,4,56.875,56.875
"strychnine, ",12,273.25,720.375
zei ,4,196.125,216.25
hij ,4,0.0,0.0
over ,5,184.75,227.5
zijn ,5,72.375,82.0
schouder ,9,144.75,194.375
en ,3,17.5,17.5
neuriede ,9,139.25,183.25
verder. ,8,188.625,258.0
Goeie ,6,168.0,223.75
hemel! ,7,154.375,215.625
ik ,3,78.5,99.625
zei ,4,73.375,106.25
het ,4,222.75,374.375
heel ,5,80.875,80.875
rustig. ,8,153.125,193.0
Ik ,3,0.0,0.0
was ,4,146.375,262.125
niet ,5,139.125,329.625
eens ,5,117.375,212.25
verbaasd. ,10,127.125,127.125
Ik ,3,0.0,0.0
had ,4,167.375,167.375
dit ,4,115.0,131.875
antwoord ,9,141.5,192.375
verwacht. ,10,175.875,217.25
Zuivere ,8,137.75,209.0
hydrochloride ,14,249.5,466.875
van ,4,25.25,25.25
strychnine ,11,218.375,385.25
wordt ,6,155.0,168.0
maar ,5,70.375,112.375
zelden ,7,187.25,187.25
"gebruikt, ",10,142.875,142.875
alleen ,7,98.75,114.5
zo ,3,123.375,123.375
nu ,3,103.5,103.5
en ,3,152.125,152.125
dan ,4,53.125,53.125
voor ,5,175.5,203.875
pillen. ,8,160.625,180.25
De ,3,97.125,97.125
meer ,5,134.5,207.0
gangbare ,9,160.125,212.125
"oplossing, ",11,210.125,248.125
strychnine ,11,249.0,365.5
wordt ,6,117.625,143.75
gewoonlijk ,11,212.0,342.125
gebruikt ,9,160.875,182.625
voor ,5,87.75,137.0
medicijnen. ,12,201.375,275.125
Daardoor ,9,183.875,247.0
zijn ,5,170.5,217.625
ook ,4,93.25,111.125
de ,3,82.75,82.75
vingerafdrukken ,16,197.625,344.875
sindsdien ,10,177.25,383.625
zo ,3,160.875,173.625
mooi ,5,70.625,70.625
geconserveerd. ,15,193.5,395.0
Hoe ,4,156.5,156.5
heb ,4,41.375,41.375
je ,3,18.375,18.375
het ,4,83.625,83.625
klaargespeeld ,14,193.25,218.625
deze ,5,89.625,105.625
foto ,5,136.75,136.75
te ,3,89.0,89.0
maken? ,7,134.625,134.625
Ik ,3,0.0,0.0
liet ,5,204.75,204.75
mijn ,5,127.125,127.125
hoed ,5,157.875,188.0
van ,4,128.75,128.75
het ,4,45.25,45.25
balkon ,7,226.5,226.5
"vallen, ",8,155.25,253.875
legde ,6,151.875,151.875
Poirot ,7,276.75,304.125
"uit, ",5,20.25,20.25
alsof ,6,72.0,72.0
het ,4,171.125,171.125
de ,3,95.5,95.5
gewoonste ,10,240.875,296.125
zaak ,5,121.75,121.75
van ,4,125.375,125.375
de ,3,23.5,23.5
wereld ,7,183.375,197.0
was. ,5,57.625,57.625
Op ,3,0.0,0.0
dat ,4,155.25,155.25
uur ,4,154.5,178.0
was ,4,41.5,89.625
het ,4,180.5,211.5
bezoekers ,10,228.375,358.0
niet ,5,165.25,198.375
toegestaan ,11,201.625,273.625
beneden ,8,169.75,269.625
te ,3,64.375,74.875
komen ,6,100.375,151.25
en ,3,113.375,131.5
zodoende ,9,225.75,486.875
"moest, ",7,147.25,209.125
ondanks ,8,203.875,203.875
mijn ,5,97.0,139.375
vele ,5,159.25,189.25
"excuses, ",9,123.75,123.75
de ,3,49.0,84.25
collega ,8,210.875,382.625
van ,4,69.75,106.75
mademoiselle ,13,244.0,667.25
Cynthia ,8,180.125,219.25
naar ,5,150.25,150.25
beneden ,8,144.25,255.25
om ,3,24.375,24.375
hem ,4,41.375,41.375
voor ,5,222.5,222.5
mij ,4,83.375,105.25
te ,3,97.625,97.625
halen. ,7,110.75,110.75
Wist ,5,65.875,85.125
je ,3,113.75,113.75
dan ,4,263.0,263.0
wat ,4,145.0,206.5
je ,3,163.125,163.125
zou ,4,177.625,195.125
vinden? ,8,91.25,91.25
"Nee, ",5,157.5,157.5
helemaal ,9,100.0,100.0
niet. ,6,107.5,107.5
Alleen ,7,130.25,154.75
had ,4,107.0,118.75
ik ,3,59.0,59.0
uit ,4,116.5,149.75
jouw ,5,115.375,153.0
verhaal ,8,171.625,229.875
opgemaakt ,10,168.25,322.875
dat ,4,91.375,126.375
monsieur ,9,162.875,263.375
Lawrence ,9,195.25,219.25
in ,3,31.5,31.5
de ,3,27.625,27.625
gelegenheid ,12,198.375,318.875
was ,4,67.0,67.0
geweest ,8,199.375,299.375
bij ,4,90.25,90.25
de ,3,44.0,44.0
te ,3,155.875,155.875
komen. ,7,169.375,186.625
Die ,4,198.375,206.0
mogelijkheid ,13,182.5,271.25
moest ,6,191.625,232.25
nu ,3,131.375,131.375
of ,3,159.75,228.0
bevestigd ,10,235.5,392.125
of ,3,57.0,93.75
ge?limineerd ,13,190.375,455.75
worden. ,8,134.5,167.875
"Poirot, ",8,231.625,311.0
zei ,4,172.5,196.5
"ik, ",4,84.375,84.375
ik ,3,140.875,153.5
laat ,5,79.0,79.0
me ,3,174.875,174.875
door ,5,32.5,64.625
jouw ,5,111.375,182.25
opgewektheid ,13,260.75,315.25
niet ,5,88.875,102.875
voor ,5,129.875,129.875
de ,3,22.875,22.875
gek ,4,161.25,161.25
houden. ,8,111.375,111.375
Dit ,4,28.625,28.625
is ,3,92.75,92.75
een ,4,133.75,133.75
heel ,5,42.75,42.75
belangrijke ,12,207.5,295.0
ontdekking. ,12,233.875,276.0
Ik ,3,26.625,26.625
weet ,5,170.875,205.75
het ,4,209.0,209.0
"niet, ",6,169.125,192.0
zei ,4,109.375,109.375
Poirot. ,8,112.75,142.125
Maar ,5,91.875,91.875
een ,4,136.0,207.625
ding ,5,127.125,127.125
valt ,5,166.125,184.875
me ,3,42.0,42.0
op. ,4,126.5,153.75
Ongetwijfeld ,13,182.125,388.25
is ,3,40.25,40.25
het ,4,141.375,169.125
jou ,4,123.0,135.875
ook ,4,153.125,214.125
opgevallen. ,12,213.125,245.25
Wat ,4,167.625,167.625
dan? ,5,196.75,196.75
"Nou, ",5,139.25,139.25
dat ,4,65.875,65.875
we ,3,71.125,71.125
in ,3,76.875,76.875
deze ,5,130.625,148.75
hele ,5,90.125,90.125
zaak ,5,148.5,148.5
steeds ,7,89.0,114.375
maar ,5,144.125,232.875
weer ,5,186.625,271.0
op ,3,93.125,102.75
strychnine ,11,237.0,387.875
stuiten. ,9,248.0,302.375
Dit ,4,124.25,144.25
is ,3,77.5,77.5
nu ,3,41.5,41.5
de ,3,28.5,28.5
derde ,6,168.375,220.75
keer ,5,82.875,82.875
dat ,4,17.0,17.0
we ,3,68.0,68.0
er ,3,113.375,113.375
tegenaan ,9,214.75,245.25
lopen. ,7,34.5,69.5
Er ,3,98.5,111.5
zat ,4,62.125,62.125
strychnine ,11,203.75,391.125
in ,3,21.375,21.375
mevrouw ,8,238.125,315.5
tonicum. ,9,247.5,370.0
Dan ,4,130.125,154.625
is ,3,113.5,113.5
er ,3,101.5,118.75
de ,3,79.0,79.0
strychnine ,11,205.625,318.75
die ,4,78.5,104.625
Mace ,5,135.25,256.5
verkocht ,9,268.125,371.875
heeft ,6,148.125,175.375
in ,3,25.375,25.375
de ,3,98.5,98.5
apotheek ,9,130.625,160.25
in ,3,61.625,61.625
Styles ,7,154.75,154.75
St. ,4,62.875,62.875
Mary. ,6,184.625,234.0
Nu ,3,117.5,117.5
hebben ,7,178.75,300.25
we ,3,0.0,0.0
alweer ,7,167.375,210.375
strychnine ,11,180.625,226.375
die ,4,0.0,0.0
in ,3,58.375,82.875
handen ,7,200.75,200.75
geweest ,8,105.625,105.625
is ,3,14.0,14.0
van ,4,152.0,152.0
een ,4,168.0,168.0
van ,4,62.5,81.5
de ,3,32.125,32.125
huisgenoten. ,13,181.375,344.625
Je ,3,25.125,25.125
zou ,4,191.0,191.0
erdoor ,7,180.5,200.625
in ,3,51.5,51.5
de ,3,56.375,56.375
war ,4,123.75,123.75
"raken, ",7,166.5,166.5
"en, ",4,32.75,32.75
zoals ,6,148.375,167.75
je ,3,151.0,151.0
"weet, ",6,68.375,68.375
ik ,3,24.625,24.625
houd ,5,207.0,267.5
niet ,5,185.0,225.5
van ,4,62.125,62.125
verwarring. ,12,224.625,350.375
Voordat ,8,209.375,253.75
ik ,3,0.0,0.0
kon ,4,156.75,156.75
"antwoorden, ",12,235.25,264.0
opende ,7,136.375,136.375
een ,4,176.125,176.125
van ,4,81.0,81.0
de ,3,48.25,48.25
andere ,7,206.875,231.75
Belgen ,7,162.5,162.5
de ,3,45.375,45.375
deur ,5,175.25,188.5
en ,3,0.0,0.0
stak ,5,138.75,239.875
zijn ,5,50.875,50.875
hoofd ,6,114.125,125.5
om ,3,37.0,37.0
de ,3,18.5,18.5
hoek. ,6,152.25,152.25
Er ,3,0.0,0.0
staat ,6,101.25,101.25
een ,4,99.0,99.0
dame ,5,116.625,116.625
beneden ,8,185.875,201.625
die ,4,67.625,67.625
naar ,5,135.125,164.5
meneer ,7,101.5,101.5
Hastings ,9,218.25,408.625
vraagt. ,8,144.0,175.625
Een ,4,187.0,187.0
dame? ,6,171.25,204.375
Ik ,3,0.0,0.0
sprong ,7,191.875,367.375
overeind. ,10,175.25,230.75
Poirot ,7,117.375,136.375
liep ,5,180.375,180.375
achter ,7,126.625,126.625
me ,3,32.25,32.25
aan ,4,59.875,59.875
naar ,5,74.25,74.25
beneden. ,9,83.5,146.125
In ,3,0.0,0.0
de ,3,44.375,44.375
deur ,5,126.0,152.25
stond ,6,134.375,188.875
Mary ,5,90.625,116.5
Cavendish. ,11,167.375,208.0
?Ik ,4,139.625,139.625
ben ,4,40.25,40.25
even ,5,135.0,166.625
op ,3,60.75,60.75
bezoek ,7,146.875,179.375
geweest ,8,134.625,160.25
bij ,4,58.0,58.0
een ,4,38.125,38.125
oude ,5,144.375,169.125
vrouw ,6,34.5,34.5
in ,3,82.375,82.375
het ,4,153.75,153.75
"dorp, ",6,22.125,22.125
legde ,6,147.625,147.625
ze ,3,94.875,105.75
"uit, ",5,42.625,42.625
en ,3,98.875,98.875
omdat ,6,104.875,132.0
Lawrence ,9,136.625,194.875
mij ,4,32.75,32.75
verteld ,8,226.75,271.875
had ,4,28.125,28.125
dat ,4,105.25,144.5
u ,2,63.0,63.0
bij ,4,95.75,110.625
monsieur ,9,215.75,257.375
Poirot ,7,170.75,196.375
"was, ",5,104.875,104.875
dacht ,6,122.625,176.75
ik ,3,159.875,159.875
dat ,4,133.5,150.125
ik ,3,83.25,103.625
u ,2,47.875,47.875
wel ,4,24.5,24.5
even ,5,185.625,267.75
kon ,4,97.0,131.375
komen ,6,143.125,170.5
ophalen. ,9,235.5,235.5
"Jammer, ",8,224.875,393.875
"madame, ",8,270.5,482.875
zei ,4,79.75,98.375
"Poirot, ",8,201.0,382.0
ik ,3,59.625,80.0
dacht ,6,145.125,208.625
dat ,4,129.375,154.125
u ,2,47.0,82.0
mij ,4,118.375,131.5
met ,4,21.375,49.75
een ,4,155.625,209.75
bezoek ,7,152.625,186.125
kwam ,5,98.5,139.75
vereren. ,9,240.875,274.875
Dat ,4,29.25,46.625
zal ,4,131.25,176.25
ik ,3,98.875,117.875
vast ,5,180.625,237.875
eens ,5,101.25,107.5
"doen, ",6,120.0,120.0
als ,4,45.75,45.75
u ,2,85.125,85.125
mij ,4,198.25,226.625
"uitnodigt, ",11,159.875,262.5
beloofde ,9,165.0,198.25
ze ,3,65.125,65.125
hem ,4,134.25,159.625
